Disease,Title,Abstract,NCT_ID
Prostate Cancer,Identification of Risk Allels for Prostate Cancer, Identification of Risk Allels for Prostate Cancer    ,NCT00323388
Prostate Cancer,Study of MDX-010 in Patients With Metastatic Hormone-Refractory Prostate Cancer, Multicenter study in which patients with metastatic hormone refractory prostate cancer (HRPC) who have not had previous chemotherapy or immunotherapy treatments received MDX-010 every 3 weeks for 4 doses (12 weeks total duration of induction). MDX-010 was administered at escalating dosage levels of 3 5 and 10 mg/kg/dose infusions. At least 6 patients were to be enrolled in each dosage level. Patients who tolerated and responded to treatment or who had stable disease for 3 months or longer and who subsequently progressed during the follow up phase of the study had the option to receive additional treatment with MDX-010 up to 4 cycles. Patients were followed in the study for response up to 2 years and were followed for survival status for up to 5 years after enrollment.    ,NCT00323882
Prostate Cancer,A Phase I Dose-Escalation Study of BMS-641988 in Patients With Castration-Resistant Prostate Cancer, This is a Phase I Dose-Escalation Study of BMS641988 in Patients with Castration-Resistant Prostate Cancer.    ,NCT00326586
Prostate Cancer,3D-Conformal Radiation vs Helical Tomotherapy in Prostate Cancer, In this study we are comparing two forms of radiotherapy. This study is being done because it is not clear at present time whether intensity modulated radiotherapy (IMRT) can reduce side effects of radiotherapy compared to standard radiotherapy (called 3D-Conformal Radiotherapy).    ,NCT00326638
Prostate Cancer,Evaluation of Safety and Feasibility of OGX-011 in Combination With 2nd-line Chemotherapy in Patients With HRPC, This study is for patients with cancer of the prostate gland that has metastasized or spread outside the prostate to other parts of the body. Patients have already been treated with a drug called docetaxel or Taxotere® (with or without the addition of a steroid called prednisone) some time in the recent past. They either did not respond to this therapy or responded to this therapy but now the cancer is progressing (growing larger or has spread to other areas of the body). Custirsen (OGX-011) is an experimental drug that has been shown to increase the effectiveness of chemotherapy in several kinds of tumors including prostate cancer. Both docetaxel and mitoxantrone have anticancer activity in prostate and are approved by Health Canada and the Food and Drug Administration for the treatment of patients with prostate cancer.    ,NCT00327340
Prostate Cancer,Samarium-153 With Neoadjuvant Hormonal and Radiation Therapy for Locally Advanced Prostate Cancer, The purpose of this study is to determine the safety and effectiveness of Samarium-153 when given in combination with hormonal and external beam radiation therapy in men with high risk prostate cancer.    ,NCT00328614
Prostate Cancer,Sunitinib Malate With Hormonal Ablation for Patients Who Will Have Prostatectomy, The goal of this clinical research study is to learn if the addition of sunitinib malate (SU011248) to hormone based castration is an effective treatment for shrinking or controlling the tumor before having the prostate removed.    ,NCT00329043
Prostate Cancer,Radiation Therapy in Treating Patients With Stage II Prostate Cancer, RATIONALE: Giving radiation therapy that uses a 3-dimensional (3-D) image of the tumor to help focus thin beams of radiation directly on the tumor and giving hypofractionated radiation therapy (higher doses over a shorter period of time) may kill more tumor cells and have fewer side effects. It is not yet known which radiation therapy regimen is more effective in treating prostate cancer. PURPOSE: This randomized phase III trial is studying several different radiation therapy regimens to compare how well they work in treating patients with stage II prostate cancer.    ,NCT00331773
Prostate Cancer,Effect of Zoledronic Acid on Bone Metabolism in Patients With Bone Metastasis and Prostate or Breast Cancer, Bisphosphonates have been used extensively in the treatment and the prevention of skeletal complications associated with bone metastases in patients with breast cancer and prostate cancer. The purpose of this study is to assess the effect of zoledronic acid patients with prostate cancer or breast cancer and bone metastasis.    ,NCT00334139
Prostate Cancer,Sexual Dysfunction and Adaptation in Couples Affected by Prostate Cancer Surgery, The purpose of this study is to explore patient and partner experiences with sexual dysfunction following radical prostatectomy in order to understand its effects on sexual and non-sexual intimacy. This will enable us to provide assistance in the future to individuals experiencing similar circumstances.    ,NCT00335634
Prostate Cancer,Pomegranate Extract in Treating Patients With Rising Prostate-Specific Antigen Levels After Surgery or Radiation Therapy for Localized Prostate Cancer, RATIONALE: Pomegranate extract may keep prostate cancer from growing in patients with rising prostate-specific antigen (PSA) levels after surgery or radiation therapy for localized prostate cancer. PURPOSE: This randomized trial is studying how well pomegranate extract works in treating patients with rising PSA levels after surgery or radiation therapy for localized prostate cancer.    ,NCT00336934
Prostate Cancer,BAY88-8223 Dose Finding Study in Patients With HRPC, The purpose of this study is to evaluate the effectiveness of the investigational radioisotope Radium-223 Alpharadin in treatment of men with prostate cancer and bone metastases that no longer respond to hormonal treatment.    ,NCT00337155
Prostate Cancer,Survey of Prostate Cancer in Accra Ghana, This study conducted at Korle-Bu Hospital in Accra Ghana will help elucidate the roles of lifestyle and genetic factors in prostate cancer risk. There is a strong variation in risk of prostate cancer throughout the world. The rates of the disease among African Americans are some of the world s highest. In the United States the incidence of prostate cancer is 70 percent higher in African Americans than in white Americans and the death rate in African Americans is almost double that of white Americans. The reasons for this excessive risk are unknown but both genetic and lifestyle factors have been suggested. Because Africans and African Americans share similar genetic ancestry but have vastly different lifestyles a better understanding of the rates and risk factor profiles for prostate cancer among Africans will provide important clues to what causes the disease. This study will try to assess the incidence of prostate cancer in the West African nation of Ghana. The study has two components:   -  Clinical survey The methods of diagnosis at Korle-Bu will be evaluated and the incidence of prostate cancer over a 5-year period will be estimated.   -  Screening and detection survey A survey of 1000 men between 50 and 74 years of age will estimate the prevalence of both asymptomatic and undiagnosed symptomatic prostate cancer in the Accra population. The clinical survey will use data from the cancer logbook and medical records at Korle-Bu Hospital and the Ghanaian National Census to derive an estimate of prostate cancer incidence within Accra. The estimate will be low since it will be based only on men diagnosed or treated at Korle-Bu and will not include men with asymptomatic disease men diagnosed elsewhere or men without access to medical care. The screening and detection survey will assess the presence of asymptomatic and unrecognized symptomatic prostate cancer using PSA testing and digital rectal examination in a random sample of 1000 men in the general population of Accra. This will provide a high estimate of disease prevalence. The two estimates will provide an approximation of the true incidence rate of the disease in Accra. Comparison of these data with similar data from community surveys of African Americans will provide insight into reasons for the excess risk of prostate cancer in African Americans.    ,NCT00339534
