Disease,Title,Abstract,NCT_ID
Breast Cancer,Study Evaluating Hemay022 In Subjects With HER2-Positive Advanced Breast Cancer, The purposes of this study are to assess the safety tolerability and pharmacokinetics of Hemay022. The secondary purpose of this study is to assess the efficacy of Hemay022 in the treatment of HER2-positive advanced breast cancer. The study will be conducted in two parts. Part one trial will be conducted in 18-30 subjects to determine safety and tolerability of Hemay022 in patients with HER2-positive advanced breast cancer. Part two approximately 27 additional subjects with HER2-positive advanced breast cancer are included to better define the tolerability and preliminary efficacy of Hemay022.    ,NCT02476539
Breast Cancer,Safety and Pharmacokinetics of Atezolizumab in Combination With Trastuzumab Emtansine or With Trastuzumab and Pertuzumab (With and Without Docetaxel) in Participants With HER2-Positive Breast Cancer and Atezolizumab With Doxorubicin and Cyclophosphamide in HER2-Negative Breast Cancer, This is a Phase Ib open-label two-stage study with two active regimens in each stage designed to evaluate the safety and tolerability of combination treatment with atezolizumab trastuzumab and pertuzumab (with and without docetaxel) or atezolizumab and trastuzumab emtansine in participants with human epidermal growth factor receptor 2 (HER2) positive metastatic breast cancer (MBC) and locally advanced early breast cancer (EBC) and atezolizumab with doxorubicin and cyclophosphamide in HER2-negative breast cancer.    ,NCT02605915
Breast Cancer,Phase 2 Study of Tucatinib vs Placebo in Combination With Capecitabine & Trastuzumab in Patients With Advanced HER2+ Breast Cancer, The purpose of this study is to assess the effect of tucatinib vs. placebo in combination with capecitabine and trastuzumab on progression-free survival (PFS) per RECIST 1.1 based on independent central review.    ,NCT02614794
Breast Cancer,Phase Ib/II Trial of coPANlisib in Combination With Trastuzumab in HER2-positive Breast Cancer. (Panther Study), This study is a Phase Ib/II open label single arm adaptive multi-centre trial of copanlisib in combination with trastuzumab in pretreated recurrent or metastatic HER2-positive breast cancer. Patients with HER2 positive metastatic or incurable recurrent breast cancer following disease progression during or after treatment with at least one systemic treatment regimen in the metastatic or recurrent setting will be treated with copanlisib (at 30 45 or 60 mg flat dosing IV weekly - depending on the maximum tolerated dose (MTD) determined in the Phase Ib part of the study) plus trastuzumab (4 mg/kg IV Cycle 1 Day 1 and then 2 mg/kg IV weekly starting from day 8).    ,NCT02705859
Breast Cancer,Adapted Physical Activity for Breast Cancer HER2 Positive Patient, The purpose of this study is to assess the feasibility of a home-based adapted physical activity during neoadjuvant chemotherapy for HER2+ breast cancer.    ,NCT02963363
Breast Cancer,A Prospective Study of Breast Cancer Patients With Abnormal Strain Imaging," The Cardio-Oncology program at Northwestern offers care to cancer patients who develop cardiac toxicities from chemotherapy. Breast cancer patients with the tumor marker for HER2 necessitate treatment with anthracycline and/or trastuzumab and pertuzumab-based chemotherapies which are known to cause cardiac toxicities. Breast cancer patients will undergo a ""cardio-oncology echocardiogram"" which incorporates advanced left ventricular assessment by utilizing deformation or strain imaging during chemotherapy treatment for surveillance of cardiac toxicities. The aims of this project are:   1. To create a registry of both clinical and echocardiographic variables biomarkers and genetic analysis that will be used to develop a risk model to predict LV dysfunction in early stage breast cancer patients undergoing chemotherapy with anthracycline and/or trastuzumab and pertuzumab-based chemotherapy regimens.   2. To propose a new management algorithm for initiation of prophylactic beta-blocker therapy for early stage breast cancer patients with preclinical cardiac toxicities demonstrated by strain parameters.   3. To determine if initiation of prophylactic beta-blocker therapy in patients with early cardiac toxicity can delay or prevent a drop in LV EF and the development of clinical heart failure.   4. To explore serial measurements of a suite of novel biomarkers during ongoing anticancer treatment that are presumed but not yet proven to be predictive of cardiac dysfunction in women with breast cancer.   5. To identify DNA biomarkers of predilection to cardiotoxicity.   6. To generate hiPSC to validate markers predictive of cardiotoxicity.    ",NCT02993198
Breast Cancer,A Phase III Trial to Compare HD201 in Combination With Docetaxel to Herceptin® in Combination With Docetaxel in Patients With HER2+ Metastatic Breast Cancer, The purpose of the study is to determine whether HD201 is effective in the treatment of HER2+ metastatic breast cancer.    ,NCT03013504
Breast Cancer,A Trial l of Panobinostat Given in Combination With Trastuzumab and Paclitaxel in Adult Female Patients With HER2 Positive Metastatic Breast Cancer, The primary purpose of this study is to identify the maximum tolerated dose (MTD) of both intravenous and oral panobinostat when given in combination with trastuzumab and paclitaxel. The study will evaluate safety and efficacy of the combination in adult female patients with HER2+ metastatic breast cancer    ,NCT00788931
Breast Cancer,A Study Of Everolimus Trastuzumab And Vinorelbine In HER2-Positive Breast Cancer Brain Metastases, Purpose: This study is a single-arm open-label phase II clinical trial testing the hypothesis that daily everolimus plus weekly vinorelbine and trastuzumab will be effective safe and tolerable among patients with HER2-positive breast cancer brain metastases. Once enrolled patients will receive everolimus PO daily in combination with weekly intravenous (IV) vinorelbine and trastuzumab. Cycles will be repeated every 3 weeks (21 days). At the time of progression patients will come off study. Participants: Up to 35 adults over 21 with HER-2 positive breast cancer that has metastasized to the brain.    ,NCT01305941
Breast Cancer,Neoadjuvant 5-fluorouracil Epirubicin and Cyclophosphamide (FEC) Followed by Weekly Paclitaxel and Trastuzumab in Her2 Positive Breast Cancer, The main purpose of this study is to confirm the high pathologic complete response rate after neoadjuvant chemotherapy with FEC followed by weekly paclitaxel and concurrent trastuzumab in Human Epidermal growth factor receptor2 (HER2) positive non operable breast cancer    ,NCT01340430
Breast Cancer,Study of Neoadjuvant Carboplatin Eribulin and Trastuzumab for Operable HER2 Positive Breast Cancer, This study will evaluate the safety and efficacy of eribulin in combination with carboplatin and trastuzumab in the neoadjuvant setting in subjects who are human epidermal growth factor receptor (HER)2 positive and are clinically stage IIA to IIIB. The study regimen will be administered every 3 weeks for a total of 6 cycles followed by definitive surgery.    ,NCT01388647
